Date,Quarter,Close,PE
2005-01-03,2005-Q1,50.375,109.5108695652174
2005-01-04,2005-Q1,50.075,108.85869565217392
2005-01-05,2005-Q1,51.3,111.52173913043475
2005-01-06,2005-Q1,48.875,106.25
2005-01-07,2005-Q1,49.9,108.4782608695652
2005-01-10,2005-Q1,49.625,107.88043478260867
2005-01-11,2005-Q1,47.575,103.42391304347828
2005-01-12,2005-Q1,45.39999999999999,98.69565217391305
2005-01-13,2005-Q1,47.149999999999984,102.5
2005-01-14,2005-Q1,46.17499999999998,100.38043478260867
2005-01-17,2005-Q1,47.099999999999994,102.39130434782608
2005-01-18,2005-Q1,46.92499999999999,102.01086956521738
2005-01-19,2005-Q1,46.699999999999996,101.52173913043478
2005-01-20,2005-Q1,42.349999999999994,92.06521739130434
2005-01-21,2005-Q1,42.349999999999994,92.06521739130434
2005-01-24,2005-Q1,42.699999999999996,92.82608695652172
2005-01-25,2005-Q1,44.79999999999998,97.39130434782608
2005-01-26,2005-Q1,44.79999999999998,97.39130434782608
2005-01-27,2005-Q1,45.57499999999999,99.07608695652172
2005-01-28,2005-Q1,44.32499999999999,96.35869565217392
2005-01-31,2005-Q1,46.174999999999976,100.38043478260867
2005-02-01,2005-Q1,45.174999999999976,98.20652173913042
2005-02-02,2005-Q1,45.04999999999998,97.93478260869564
2005-02-03,2005-Q1,45.87499999999998,99.72826086956522
2005-02-04,2005-Q1,45.57499999999998,99.07608695652172
2005-02-07,2005-Q1,45.47499999999997,98.8586956521739
2005-02-08,2005-Q1,45.424999999999976,98.75
2005-02-09,2005-Q1,47.22499999999997,102.66304347826087
2005-02-10,2005-Q1,47.37499999999997,102.9891304347826
2005-02-11,2005-Q1,48.94999999999997,106.41304347826087
2005-02-14,2005-Q1,48.24999999999997,104.89130434782608
2005-02-15,2005-Q1,46.99999999999997,102.17391304347824
2005-02-16,2005-Q1,46.77499999999997,101.68478260869564
2005-02-17,2005-Q1,47.324999999999974,102.8804347826087
2005-02-18,2005-Q1,47.37499999999997,102.9891304347826
2005-02-21,2005-Q1,56.84999999999996,123.58695652173913
2005-02-22,2005-Q1,68.21999999999996,148.31521739130432
2005-02-23,2005-Q1,74.56953462806885,162.1195652173913
2005-02-24,2005-Q1,73.34462440454374,159.4565217391304
2005-02-25,2005-Q1,78.96921216562838,171.68478260869563
2005-02-28,2005-Q1,76.56938805423228,166.4673913043478
2005-03-01,2005-Q1,75.09449615243675,12.579564489112228
2005-03-02,2005-Q1,78.59423964822274,13.165829145728642
2005-03-03,2005-Q1,80.04413338219123,13.408710217755443
2005-03-04,2005-Q1,78.7942249908391,13.199329983249582
2005-03-07,2005-Q1,81.16905093440818,13.59715242881072
